article_id,source_id,url,title,fetched_at_utc,published_raw,published_at,event_time_utc,period_year,period_month,ENTRY_EXIT,LAUNCH_PRODUCT,PRICE_ACTION,RECALL_QUALITY,CAPACITY_SUPPLY,DEALER_NETWORK,EV_POLICY_INFRA
1bcc077ac0bf03cf,businesstech_motoring,https://businesstech.co.za/news/motoring/780572/bakkie-prices-in-south-africa-vs-australia-vs-uk-vs-usa-and-more/,Bakkie prices in South Africa vs Australia vs UK vs USA and more,2026-01-19T02:44:55Z,2024-07-03T13:00:00+00:00,2024-07-03T13:00:00Z,2024-07-03 13:00:00+00:00,2024,7,0,0,0,0,0,0,0
4af33105d7f169a7,businesstech_motoring,https://businesstech.co.za/news/motoring/779823/20-suvs-launching-in-south-africa-in-the-second-half-of-2024/,20 SUVs launching in South Africa in the second half of 2024,2026-01-19T02:44:57Z,2024-06-30T13:00:00+00:00,2024-06-30T13:00:00Z,2024-06-30 13:00:00+00:00,2024,6,0,1,0,0,0,0,0
9b105c2f9f53bea5,businesstech_motoring,https://businesstech.co.za/news/motoring/778609/big-win-for-uber-bolt-and-other-e-hailers-in-south-africa/,"Big win for Uber, Bolt and other e-hailers in South Africa",2026-01-19T02:44:57Z,2024-06-25T05:00:00+00:00,2024-06-25T05:00:00Z,2024-06-25 05:00:00+00:00,2024,6,0,0,0,0,0,0,0
6ce1bfa6e5e3fd8b,businesstech_motoring,https://businesstech.co.za/news/motoring/778387/trouble-for-new-driving-laws-and-demerit-system-in-south-africa/,Trouble for new driving laws and demerit system in South Africa,2026-01-19T02:44:57Z,2024-06-24T09:00:00+00:00,2024-06-24T09:00:00Z,2024-06-24 09:00:00+00:00,2024,6,0,0,0,0,0,0,0
d8ab58e62f038552,businesstech_motoring,https://businesstech.co.za/news/motoring/778357/best-selling-bakkies-in-south-africa-in-2024-so-far/,Best-selling bakkies in South Africa in 2024 so far,2026-01-19T02:44:57Z,2024-06-23T13:00:00+00:00,2024-06-23T13:00:00Z,2024-06-23 13:00:00+00:00,2024,6,0,0,0,0,0,0,0
5737cdf144d865ac,businesstech_motoring,https://businesstech.co.za/news/motoring/778281/most-expensive-traffic-fines-in-south-africa-with-penalties-of-r1000-or-more/,"Most expensive traffic fines in South Africa – with penalties of R1,000 or more",2026-01-19T02:44:57Z,2024-06-22T15:00:00+00:00,2024-06-22T15:00:00Z,2024-06-22 15:00:00+00:00,2024,6,0,0,0,0,0,0,0
d400affcf9aec5b0,businesstech_motoring,https://businesstech.co.za/news/motoring/778303/new-mercedes-launches-in-south-africa/,New Mercedes launches in South Africa,2026-01-19T02:44:57Z,2024-06-22T09:00:00+00:00,2024-06-22T09:00:00Z,2024-06-22 09:00:00+00:00,2024,6,0,1,0,0,0,0,0
39396a97cfb21b26,businesstech_motoring,https://businesstech.co.za/news/motoring/777529/another-big-company-officially-adopts-hybrid-work-hours-in-south-africa/,Another big company officially adopts hybrid work hours in South Africa,2026-01-19T02:44:57Z,2024-06-18T10:55:55+00:00,2024-06-18T10:55:55Z,2024-06-18 10:55:55+00:00,2024,6,0,0,0,0,0,0,0
f682637ec0091e6c,businesstech_motoring,https://businesstech.co.za/news/motoring/776234/the-driving-habit-thats-just-as-bad-as-being-drunk-behind-the-wheel/,The driving habit that’s just as bad as being drunk behind the wheel,2026-01-19T02:44:57Z,2024-06-15T11:00:00+00:00,2024-06-15T11:00:00Z,2024-06-15 11:00:00+00:00,2024,6,0,0,0,0,0,0,0
c4e3e96649e901b7,businesstech_motoring,https://businesstech.co.za/news/motoring/776278/most-expensive-number-plates-in-south-africa-with-one-costing-over-r100000/,"Most expensive number plates in South Africa – with one costing over R100,000",2026-01-19T02:44:57Z,2024-06-11T14:05:06+00:00,2024-06-11T14:05:06Z,2024-06-11 14:05:06+00:00,2024,6,0,0,0,0,0,0,0
0056b76c7ea271e7,businesstech_motoring,https://businesstech.co.za/news/motoring/776025/r10000-blow-to-car-owners-in-south-africa/,"R10,000 blow to car owners in South Africa",2026-01-19T02:44:57Z,2024-06-11T07:08:56+00:00,2024-06-11T07:08:56Z,2024-06-11 07:08:56+00:00,2024,6,0,0,0,0,0,0,0
22e92a9f9db33477,businesstech_motoring,https://businesstech.co.za/news/motoring/776304/vw-and-isuzu-give-major-reality-check-to-south-africa/,VW and Isuzu give major reality check to South Africa,2026-01-19T02:44:57Z,2024-06-11T06:53:36+00:00,2024-06-11T06:53:36Z,2024-06-11 06:53:36+00:00,2024,6,0,0,0,0,0,0,1
190a7ba09b46374f,businesstech_motoring,https://businesstech.co.za/news/motoring/776001/what-you-need-to-earn-to-afford-the-cheapest-audi-bmw-and-merc-in-south-africa-in-2024/,"What you need to earn to afford the cheapest Audi, BMW, and Merc in South Africa in 2024",2026-01-19T02:44:57Z,2024-06-10T08:30:00+00:00,2024-06-10T08:30:00Z,2024-06-10 08:30:00+00:00,2024,6,0,0,0,0,0,0,0
b9ded35d3ba17329,businesstech_motoring,https://businesstech.co.za/news/motoring/775589/the-10-cars-least-likely-to-be-hijacked-in-south-africa/,The 10 cars least likely to be hijacked in South Africa,2026-01-19T02:44:57Z,2024-06-09T15:00:00+00:00,2024-06-09T15:00:00Z,2024-06-09 15:00:00+00:00,2024,6,0,0,0,0,0,0,0
d5e63655b493a954,businesstech_motoring,https://businesstech.co.za/news/motoring/775435/uber-vs-the-cheapest-car-in-south-africa-and-the-results-are-surprising/,Uber vs the cheapest car in South Africa – with surprising results,2026-01-19T02:44:58Z,2024-06-08T15:00:00+00:00,2024-06-08T15:00:00Z,2024-06-08 15:00:00+00:00,2024,6,0,0,0,0,0,0,0
fb81fc06c08ecedb,businesstech_motoring,https://businesstech.co.za/news/motoring/775852/the-accident-hotspot-drivers-in-south-africa-forget-about/,The accident hotspot drivers in South Africa forget about,2026-01-19T02:44:58Z,2024-06-08T09:00:00+00:00,2024-06-08T09:00:00Z,2024-06-08 09:00:00+00:00,2024,6,0,0,0,0,0,0,0
a074a8b63980744e,businesstech_motoring,https://businesstech.co.za/news/motoring/774995/scammers-have-a-new-target-in-south-africa/,Scammers have a new target in South Africa,2026-01-19T02:44:58Z,2024-06-04T05:00:00+00:00,2024-06-04T05:00:00Z,2024-06-04 05:00:00+00:00,2024,6,0,0,0,0,0,0,0
10466173fb46b382,businesstech_motoring,https://businesstech.co.za/news/motoring/774792/popular-hijacking-method-making-a-comeback-in-south-africa/,Popular hijacking method making a comeback in South Africa,2026-01-19T02:44:58Z,2024-06-03T07:00:25+00:00,2024-06-03T07:00:25Z,2024-06-03 07:00:25+00:00,2024,6,0,0,0,0,0,0,0
b792ab1e73976bdd,businesstech_motoring,https://businesstech.co.za/news/motoring/773590/the-only-new-cars-you-can-buy-for-r5000-a-month-in-south-africa/,"The only new cars you can buy for R5,000 a month in South Africa",2026-01-19T02:44:58Z,2024-06-02T13:00:00+00:00,2024-06-02T13:00:00Z,2024-06-02 13:00:00+00:00,2024,6,0,0,0,0,0,0,0
030a77f68dcb6c98,businesstech_motoring,https://businesstech.co.za/news/motoring/774690/fuel-saving-in-south-africa-petrol-vs-hybrid-vs-electric-cars/,Fuel saving in South Africa – petrol vs hybrid vs electric cars,2026-01-19T02:44:58Z,2024-06-01T11:00:00+00:00,2024-06-01T11:00:00Z,2024-06-01 11:00:00+00:00,2024,6,0,0,0,0,0,0,1
495b77804173cc82,businesstech_motoring,https://businesstech.co.za/news/motoring/774255/how-much-you-need-to-earn-to-afford-a-merc-in-south-africa-2014-vs-2024/,How much you need to earn to afford a Merc in South Africa: 2014 vs 2024,2026-01-19T02:44:59Z,2024-05-30T11:47:51+00:00,2024-05-30T11:47:51Z,2024-05-30 11:47:51+00:00,2024,5,0,0,0,0,0,0,0
50cc945fdc4e91a3,businesstech_motoring,https://businesstech.co.za/news/motoring/773983/how-much-a-cars-value-drops-the-minute-you-drive-it-off-the-showroom-floor/,How much a car’s value drops the minute you drive it off the showroom floor,2026-01-19T02:44:59Z,2024-05-29T11:30:00+00:00,2024-05-29T11:30:00Z,2024-05-29 11:30:00+00:00,2024,5,0,0,0,0,0,1,0
54e42f08f2ab72f3,businesstech_motoring,https://businesstech.co.za/news/motoring/773952/cheapest-way-to-renew-your-car-licence-disc-in-south-africa-post-office-vs-fnb-and-more/,Cheapest way to renew your car licence disc in South Africa: Post Office vs FNB and more,2026-01-19T02:44:59Z,2024-05-29T07:00:00+00:00,2024-05-29T07:00:00Z,2024-05-29 07:00:00+00:00,2024,5,0,0,0,0,0,0,0
4e565599e28a5279,businesstech_motoring,https://businesstech.co.za/news/motoring/773301/the-most-reliable-car-brands-in-south-africa/,The most reliable car brands in South Africa,2026-01-19T02:44:59Z,2024-05-24T14:00:00+00:00,2024-05-24T14:00:00Z,2024-05-24 14:00:00+00:00,2024,5,0,0,0,0,0,0,1
4559ac4f27aa0a08,businesstech_motoring,https://businesstech.co.za/news/motoring/773208/major-warning-signs-for-audi-bmw-merc-and-other-premium-cars-in-south-africa/,"Major warning signs for Audi, BMW, Merc, and other premium cars in South Africa",2026-01-19T02:45:00Z,2024-05-23T09:02:33+00:00,2024-05-23T09:02:33Z,2024-05-23 09:02:33+00:00,2024,5,0,0,0,0,0,0,0
b308a5830ab7235a,businesstech_motoring,https://businesstech.co.za/news/motoring/772233/cheapest-car-insurance-showdown-naked-vs-pineapple-vs-discovery-vs-santam-vs-old-mutual-and-more/,Cheapest car insurance in South Africa: Naked vs Pineapple vs Discovery vs Santam vs Old Mutual and more,2026-01-19T02:45:00Z,2024-05-20T12:30:00+00:00,2024-05-20T12:30:00Z,2024-05-20 12:30:00+00:00,2024,5,0,0,0,0,0,0,0
a24a6869b2d61ab6,businesstech_motoring,https://businesstech.co.za/news/motoring/772506/r3-per-litre-petrol-pain-for-south-africa/,R3 per litre petrol pain for South Africa,2026-01-19T02:45:00Z,2024-05-20T06:25:57+00:00,2024-05-20T06:25:57Z,2024-05-20 06:25:57+00:00,2024,5,0,0,0,0,0,0,0
557773de84743864,businesstech_motoring,https://businesstech.co.za/news/motoring/772575/12-of-the-best-selling-cars-in-south-africa-in-april-2024-with-pricing/,12 of the best-selling cars in South Africa – with pricing,2026-01-19T02:45:00Z,2024-05-19T11:00:00+00:00,2024-05-19T11:00:00Z,2024-05-19 11:00:00+00:00,2024,5,0,0,0,0,0,0,0
b3c454a5f0b03027,businesstech_motoring,https://businesstech.co.za/news/motoring/771465/here-are-all-21-chinese-cars-coming-to-south-africa-in-2024-so-far/,Here are all 21 Chinese cars coming to South Africa in 2024 – so far,2026-01-19T02:45:00Z,2024-05-18T13:00:00+00:00,2024-05-18T13:00:00Z,2024-05-18 13:00:00+00:00,2024,5,0,1,0,0,0,0,0
8aa12a91a7543503,businesstech_motoring,https://businesstech.co.za/news/motoring/772445/big-changes-to-traffic-fines-in-south-africa-coming-soon/,Big changes to traffic fines in South Africa coming soon,2026-01-19T02:45:00Z,2024-05-17T09:00:00+00:00,2024-05-17T09:00:00Z,2024-05-17 09:00:00+00:00,2024,5,0,0,0,0,0,0,0
25dad257fe249adc,businesstech_motoring,https://businesstech.co.za/news/motoring/772343/south-africas-vehicle-sales-take-a-hit/,South Africa’s vehicle sales take a hit,2026-01-19T02:45:00Z,2024-05-16T12:58:55+00:00,2024-05-16T12:58:55Z,2024-05-16 12:58:55+00:00,2024,5,0,0,0,0,0,0,0
4a9d60a985defefe,businesstech_motoring,https://businesstech.co.za/news/motoring/771906/problem-for-south-africas-new-driving-licences/,Problem for South Africa’s new driving licences,2026-01-19T02:45:00Z,2024-05-16T08:00:00+00:00,2024-05-16T08:00:00Z,2024-05-16 08:00:00+00:00,2024,5,0,0,0,0,0,0,0
a166f257df846c79,businesstech_motoring,https://businesstech.co.za/news/motoring/771985/maserati-and-jeep-owner-launching-r3-billion-investment-in-south-africa/,Maserati and Jeep owner launching R3 billion investment in South Africa,2026-01-19T02:45:00Z,2024-05-15T06:35:00+00:00,2024-05-15T06:35:00Z,2024-05-15 06:35:00+00:00,2024,5,0,1,0,0,0,0,0
c24067f69491b64e,businesstech_motoring,https://businesstech.co.za/news/motoring/771313/the-best-car-in-south-africa-2024-including-budget-bakkies-premium-and-more/,"The best car in South Africa 2024 – including budget, bakkies, premium and more",2026-01-19T02:45:00Z,2024-05-11T13:00:00+00:00,2024-05-11T13:00:00Z,2024-05-11 13:00:00+00:00,2024,5,0,0,0,0,0,0,0
fc7f8fc059696685,businesstech_motoring,https://businesstech.co.za/news/motoring/770937/south-africa-has-barely-entered-the-race/,South Africa has barely entered the race,2026-01-19T02:45:00Z,2024-05-08T05:00:00+00:00,2024-05-08T05:00:00Z,2024-05-08 05:00:00+00:00,2024,5,0,0,0,0,0,0,0
58a31fc62d8b2185,businesstech_motoring,https://businesstech.co.za/news/motoring/770535/the-cars-you-can-afford-on-the-average-salary-in-south-africa-right-now-3/,The cars you can afford on the average salary in South Africa right now,2026-01-19T02:45:00Z,2024-05-05T13:00:00+00:00,2024-05-05T13:00:00Z,2024-05-05 13:00:00+00:00,2024,5,0,0,0,0,0,0,0
923403d6cfe38b09,businesstech_motoring,https://businesstech.co.za/news/motoring/770354/the-one-thing-behind-80-of-car-crashes-in-south-africa/,The one thing behind 80% of car crashes in South Africa,2026-01-19T02:45:01Z,2024-05-04T11:00:00+00:00,2024-05-04T11:00:00Z,2024-05-04 11:00:00+00:00,2024,5,0,0,0,0,0,0,0
c18e89e9ae9d4874,businesstech_motoring,https://businesstech.co.za/news/motoring/770471/big-shift-for-car-prices-and-the-used-car-market-in-south-africa/,Big shift for car prices and the used car market in South Africa,2026-01-19T02:45:01Z,2024-05-03T09:55:00+00:00,2024-05-03T09:55:00Z,2024-05-03 09:55:00+00:00,2024,5,0,0,1,0,0,0,0
21a487efbc3cfd80,businesstech_motoring,https://businesstech.co.za/news/motoring/770291/the-most-expensive-province-for-car-licences-in-south-africa/,The most expensive province for car licences in South Africa,2026-01-19T02:45:01Z,2024-05-02T15:00:00+00:00,2024-05-02T15:00:00Z,2024-05-02 15:00:00+00:00,2024,5,0,0,0,0,0,0,0
841996a1dc741aef,businesstech_motoring,https://businesstech.co.za/news/motoring/769749/another-new-bakkie-is-coming-to-south-africa/,Another new bakkie is coming to South Africa,2026-01-19T02:45:02Z,2024-04-27T11:00:00+00:00,2024-04-27T11:00:00Z,2024-04-27 11:00:00+00:00,2024,4,0,0,0,0,0,0,0
7f0d603c958194d9,businesstech_motoring,https://businesstech.co.za/news/motoring/769420/highway-robbery-spikes-in-south-africa-latest-tactics-and-hotspots/,Highway robbery ‘spikes’ in South Africa – latest tactics and hotspots,2026-01-19T02:45:02Z,2024-04-25T07:55:45+00:00,2024-04-25T07:55:45Z,2024-04-25 07:55:45+00:00,2024,4,0,0,0,0,0,0,0
e65c16617c5179f2,businesstech_motoring,https://businesstech.co.za/news/motoring/768556/best-selling-cars-and-brands-in-south-africa-right-now-with-pricing/,Best-selling cars and brands in South Africa right now – with pricing,2026-01-19T02:45:02Z,2024-04-20T13:00:00+00:00,2024-04-20T13:00:00Z,2024-04-20 13:00:00+00:00,2024,4,0,0,0,0,0,0,0
45d3d81635ed82ce,businesstech_motoring,https://businesstech.co.za/news/motoring/768221/vw-investing-r4-billion-into-south-african-plant-with-a-new-car-in-the-works/,VW investing R4 billion into South African plant – with a new car in the works,2026-01-19T02:45:03Z,2024-04-16T13:31:11+00:00,2024-04-16T13:31:11Z,2024-04-16 13:31:11+00:00,2024,4,0,0,0,0,0,0,0
7d09526fd30bc3fd,businesstech_motoring,https://businesstech.co.za/news/motoring/767844/the-main-reason-these-cars-are-hijacked-in-south-africa/,The main reason these cars are hijacked in South Africa,2026-01-19T02:45:03Z,2024-04-14T11:00:00+00:00,2024-04-14T11:00:00Z,2024-04-14 11:00:00+00:00,2024,4,0,0,0,0,0,0,0
9b6201444764cce1,businesstech_motoring,https://businesstech.co.za/news/motoring/767856/another-chinese-4x4-suv-could-be-coming-to-south-africa/,Another Chinese 4×4 SUV could be coming to South Africa,2026-01-19T02:45:03Z,2024-04-13T13:00:00+00:00,2024-04-13T13:00:00Z,2024-04-13 13:00:00+00:00,2024,4,0,1,0,0,0,0,0
39d83602cffdd09a,businesstech_motoring,https://businesstech.co.za/news/motoring/766175/the-best-ways-to-save-fuel-in-south-africa/,The best ways to save fuel in South Africa,2026-01-19T02:45:03Z,2024-04-13T05:00:00+00:00,2024-04-13T05:00:00Z,2024-04-13 05:00:00+00:00,2024,4,0,0,0,0,0,0,0
a7d83c502fd47437,businesstech_motoring,https://businesstech.co.za/news/motoring/767429/new-driving-licence-cards-for-south-africa-coming-this-month/,New driving licence cards for South Africa coming this month,2026-01-19T02:45:03Z,2024-04-10T10:11:46+00:00,2024-04-10T10:11:46Z,2024-04-10 10:11:46+00:00,2024,4,0,0,0,0,0,0,0
0e23e75fbcea1943,businesstech_motoring,https://businesstech.co.za/news/motoring/766203/these-are-the-only-electric-cars-with-a-driving-range-of-over-500km-in-south-africa/,These are the only electric cars with a driving range of over 500km in South Africa,2026-01-19T02:45:03Z,2024-04-06T13:00:00+00:00,2024-04-06T13:00:00Z,2024-04-06 13:00:00+00:00,2024,4,0,0,0,0,0,0,0
89f088c16d40b7bd,businesstech_motoring,https://businesstech.co.za/news/motoring/765227/another-sign-of-consumer-pain-in-south-africa/,Another sign of consumer pain in South Africa,2026-01-19T02:45:03Z,2024-04-03T07:05:06+00:00,2024-04-03T07:05:06Z,2024-04-03 07:05:06+00:00,2024,4,0,0,0,0,0,0,0
1313b2610c3d019a,businesstech_motoring,https://businesstech.co.za/news/motoring/763583/another-chinese-bakkie-is-launching-in-south-africa-soon/,Another Chinese bakkie is launching in South Africa soon,2026-01-19T02:45:03Z,2024-03-31T09:00:00+00:00,2024-03-31T09:00:00Z,2024-03-31 09:00:00+00:00,2024,3,0,1,0,0,0,0,0
0b33aac3df629d87,businesstech_motoring,https://businesstech.co.za/news/motoring/763727/most-fuel-efficient-hatchbacks-across-17-brands-in-south-africa-with-pricing/,Most fuel-efficient hatchbacks across 17 brands in South Africa – with pricing,2026-01-19T02:45:03Z,2024-03-30T11:00:00+00:00,2024-03-30T11:00:00Z,2024-03-30 11:00:00+00:00,2024,3,0,0,0,0,0,0,0
9c8f13b42d1971ad,businesstech_motoring,https://businesstech.co.za/news/motoring/763493/south-african-motorists-must-stay-alert-this-easter-weekend/,South African motorists must stay alert this long weekend,2026-01-19T02:45:03Z,2024-03-29T13:00:00+00:00,2024-03-29T13:00:00Z,2024-03-29 13:00:00+00:00,2024,3,0,0,0,0,0,0,0
af76155e2f428820,businesstech_motoring,https://businesstech.co.za/news/motoring/764171/vehicle-checks-and-video-recordings-at-roadblocks-in-south-africa-know-your-rights/,Vehicle checks and video recordings at roadblocks in South Africa – know your rights,2026-01-19T02:45:03Z,2024-03-29T09:00:00+00:00,2024-03-29T09:00:00Z,2024-03-29 09:00:00+00:00,2024,3,0,0,0,0,0,0,0
225b52c87dcbf3c1,businesstech_motoring,https://businesstech.co.za/news/motoring/764731/e-tolls-to-officially-end-next-month/,E-tolls to officially end next month,2026-01-19T02:45:04Z,2024-03-28T15:41:34+00:00,2024-03-28T15:41:34Z,2024-03-28 15:41:34+00:00,2024,3,0,0,0,0,0,0,0
776c006ab8ccb5de,businesstech_motoring,https://businesstech.co.za/news/motoring/764099/suzuki-jimny-recalled-in-south-africa-what-you-need-to-know/,Suzuki Jimny recalled in South Africa – what you need to know,2026-01-19T02:45:04Z,2024-03-27T12:55:03+00:00,2024-03-27T12:55:03Z,2024-03-27 12:55:03+00:00,2024,3,0,0,0,1,0,0,0
2d46a2d8d74b4e3e,businesstech_motoring,https://businesstech.co.za/news/motoring/762569/all-the-small-crossover-suvs-you-can-buy-for-under-r300000-in-south-africa-right-now/,"All the small crossover SUVs you can buy for under R300,000 in South Africa right now",2026-01-19T02:45:04Z,2024-03-24T13:00:00+00:00,2024-03-24T13:00:00Z,2024-03-24 13:00:00+00:00,2024,3,0,0,0,0,0,0,0
983a580e47bf81db,businesstech_motoring,https://businesstech.co.za/news/motoring/761653/what-to-consider-before-buying-a-car-in-south-africa/,What to consider before buying a car in South Africa,2026-01-19T02:45:04Z,2024-03-24T09:00:00+00:00,2024-03-24T09:00:00Z,2024-03-24 09:00:00+00:00,2024,3,0,0,0,0,0,0,0
12de953c1864cdf2,businesstech_motoring,https://businesstech.co.za/news/motoring/762625/16-of-the-best-selling-bakkies-in-south-africa-right-now/,16 of the best-selling bakkies in South Africa right now,2026-01-19T02:45:04Z,2024-03-23T13:00:00+00:00,2024-03-23T13:00:00Z,2024-03-23 13:00:00+00:00,2024,3,0,0,0,0,0,0,0
5024f4075f11fb82,businesstech_motoring,https://businesstech.co.za/news/motoring/762163/ferrari-is-in-deep-trouble-2/,Ferrari is in deep trouble,2026-01-19T02:45:04Z,2024-03-21T09:00:00+00:00,2024-03-21T09:00:00Z,2024-03-21 09:00:00+00:00,2024,3,0,0,0,1,0,0,0
4b7d89ccf02a5534,businesstech_motoring,https://businesstech.co.za/news/motoring/761699/new-toyota-crossover-suv-coming-in-april/,New Toyota crossover SUV coming in April,2026-01-19T02:45:06Z,2024-03-19T11:45:00+00:00,2024-03-19T11:45:00Z,2024-03-19 11:45:00+00:00,2024,3,0,1,0,0,0,0,0
bf3011060d1dcdbd,businesstech_motoring,https://businesstech.co.za/news/motoring/761547/patel-gives-ev-manufacturers-the-green-light-in-south-africa/,Patel gives EV manufacturers the green light in South Africa,2026-01-19T02:45:06Z,2024-03-19T05:38:38+00:00,2024-03-19T05:38:38Z,2024-03-19 05:38:38+00:00,2024,3,0,0,0,0,0,0,1
f1b7238fa3a80d10,businesstech_motoring,https://businesstech.co.za/news/motoring/761185/webuycars-sees-earnings-boost-ahead-of-jse-listing/,WeBuyCars sees earnings boost ahead of JSE listing,2026-01-19T02:45:06Z,2024-03-18T09:05:38+00:00,2024-03-18T09:05:38Z,2024-03-18 09:05:38+00:00,2024,3,0,0,0,0,0,0,0
33dc7fc74f17572e,businesstech_motoring,https://businesstech.co.za/news/motoring/760829/the-top-10-used-cars-south-africans-are-buying-right-now/,The top 10 used cars South Africans are buying right now,2026-01-19T02:45:06Z,2024-03-17T11:00:00+00:00,2024-03-17T11:00:00Z,2024-03-17 11:00:00+00:00,2024,3,0,0,0,0,0,0,0
4d64a69c0fd2efc2,businesstech_motoring,https://businesstech.co.za/news/motoring/760399/chinese-carmaker-chery-has-big-plans-for-south-africa/,Chinese carmaker Chery has big plans for South Africa,2026-01-19T02:45:06Z,2024-03-16T13:00:00+00:00,2024-03-16T13:00:00Z,2024-03-16 13:00:00+00:00,2024,3,0,1,0,0,0,0,0
d27508447aac1bb1,businesstech_motoring,https://businesstech.co.za/news/motoring/759727/webuycars-sets-date-for-jse-listing/,WeBuyCars sets date for JSE listing,2026-01-19T02:45:06Z,2024-03-13T07:31:10+00:00,2024-03-13T07:31:10Z,2024-03-13 07:31:10+00:00,2024,3,0,0,0,0,0,0,0
1f81ff518de04000,businesstech_motoring,https://businesstech.co.za/news/motoring/758761/the-10-best-selling-hatchbacks-in-south-africa-with-one-starting-at-r174900/,"The 10 best-selling hatchbacks in South Africa – with one starting at R174,900",2026-01-19T02:45:06Z,2024-03-10T13:00:00+00:00,2024-03-10T13:00:00Z,2024-03-10 13:00:00+00:00,2024,3,0,0,0,0,0,0,0
7aa4e4938bbe841b,businesstech_motoring,https://businesstech.co.za/news/motoring/758727/11-best-selling-cars-in-south-africa-right-now-with-pricing/,11 best-selling cars in South Africa right now – with pricing,2026-01-19T02:45:06Z,2024-03-09T13:00:00+00:00,2024-03-09T13:00:00Z,2024-03-09 13:00:00+00:00,2024,3,0,0,0,0,0,0,0
cec3e73f9f6107a8,businesstech_motoring,https://businesstech.co.za/news/motoring/757969/how-much-more-youre-paying-for-a-tank-of-petrol-in-south-africa-in-march-2024/,How much more you’re paying for a tank of petrol in South Africa in March 2024,2026-01-19T02:45:06Z,2024-03-08T05:00:00+00:00,2024-03-08T05:00:00Z,2024-03-08 05:00:00+00:00,2024,3,0,0,0,0,0,0,0
2f8d94495d7a254e,businesstech_motoring,https://businesstech.co.za/news/motoring/757805/how-far-above-the-speed-limit-you-can-drive-before-getting-fined-in-south-africa/,How far above the speed limit you can drive before getting fined in South Africa,2026-01-19T02:45:06Z,2024-03-06T07:21:54+00:00,2024-03-06T07:21:54Z,2024-03-06 07:21:54+00:00,2024,3,0,0,0,0,0,0,0
f030d7e582518d30,businesstech_motoring,https://businesstech.co.za/news/motoring/756835/only-25-of-new-car-models-in-south-africa-are-priced-under-half-a-million-rand/,Only 25% of new car models in South Africa are priced under half a million rand,2026-01-19T02:45:06Z,2024-03-03T11:00:00+00:00,2024-03-03T11:00:00Z,2024-03-03 11:00:00+00:00,2024,3,0,0,0,0,0,0,0
f36552139e76889c,businesstech_motoring,https://businesstech.co.za/news/motoring/756899/the-13-best-cars-in-south-africa-according-to-south-african-motorists/,The 13 best cars in South Africa – according to South African motorists,2026-01-19T02:45:06Z,2024-03-02T13:00:00+00:00,2024-03-02T13:00:00Z,2024-03-02 13:00:00+00:00,2024,3,0,0,0,0,0,0,0
3eb890d0e181411a,businesstech_motoring,https://businesstech.co.za/news/motoring/756577/new-chinese-suv-launching-soon-in-south-africa/,New Chinese SUV launching soon in South Africa,2026-01-19T02:45:07Z,2024-03-01T08:57:37+00:00,2024-03-01T08:57:37Z,2024-03-01 08:57:37+00:00,2024,3,0,1,0,0,0,0,0
96ef5821262202e5,businesstech_motoring,https://businesstech.co.za/news/motoring/756063/big-insurance-changes-for-cars-in-south-africa/,Big insurance changes for cars in South Africa,2026-01-19T02:45:07Z,2024-02-29T07:01:53+00:00,2024-02-29T07:01:53Z,2024-02-29 07:01:53+00:00,2024,2,0,0,0,0,0,0,0
d98a7f4c49e2f700,businesstech_motoring,https://businesstech.co.za/news/motoring/754451/9-bakkies-and-suvs-you-can-buy-for-under-r500000-in-south-africa-right-now/,"9 bakkies and SUVs you can buy for under R500,000 in South Africa right now",2026-01-19T02:45:07Z,2024-02-25T11:00:00+00:00,2024-02-25T11:00:00Z,2024-02-25 11:00:00+00:00,2024,2,0,0,0,0,0,0,0
e12b7abf13b42934,businesstech_motoring,https://businesstech.co.za/news/motoring/753811/how-much-it-costs-to-bullet-proof-your-car-in-south-africa-in-2024/,How much it costs to bullet-proof your car in South Africa in 2024,2026-01-19T02:45:07Z,2024-02-24T11:00:00+00:00,2024-02-24T11:00:00Z,2024-02-24 11:00:00+00:00,2024,2,0,0,0,0,0,0,0
f34c0c5dc36671c9,businesstech_motoring,https://businesstech.co.za/news/motoring/752621/these-are-the-best-selling-suvs-from-every-brand-in-south-africa-with-pricing/,These are the best-selling SUVs from every brand in South Africa – with pricing,2026-01-19T02:45:07Z,2024-02-18T11:00:00+00:00,2024-02-18T11:00:00Z,2024-02-18 11:00:00+00:00,2024,2,0,0,0,0,0,0,0
4aac6c2fa6bc08d0,businesstech_motoring,https://businesstech.co.za/news/motoring/752575/the-most-reliable-car-you-can-buy-in-south-africa-right-now/,The most reliable car you can buy in South Africa right now,2026-01-19T02:45:07Z,2024-02-17T11:00:00+00:00,2024-02-17T11:00:00Z,2024-02-17 11:00:00+00:00,2024,2,0,0,0,0,0,0,0
f0043f8c354cd366,businesstech_motoring,https://businesstech.co.za/news/motoring/751424/webuycars-heading-to-the-jse/,WeBuyCars heading to the JSE,2026-01-19T02:45:07Z,2024-02-13T14:00:09+00:00,2024-02-13T14:00:09Z,2024-02-13 14:00:09+00:00,2024,2,0,0,0,0,0,0,0
